college_code,department,seat_no,elective,result,c1,c2,c3,c4,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
10:MHSSCE,AUTOMOBILE ENGINEERING,39280071,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,70.0,22.0,24.0,19.0,69.0,24.0,18.0,68.0,23.0,23.0,20.0,56.0,23.0,17.0,9.44,9.11,9.33,8.43,9.0,8.78,9.23,9.4,9.06
10:MHSSCE,CIVIL,43280076,CEE8045:BRIDGE,P,CEC801,CEC802,CEC803,ELECTIVEII,61.0,24.0,24.0,20.0,76.0,24.0,20.0,71.0,24.0,24.0,20.0,68.0,24.0,20.0,10.0,9.63,9.7,9.88,10.0,9.86,9.41,9.63,9.52
10:MHSSCE,COMPUTER ENGINEERING,45280075,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,70.0,24.0,24.0,20.0,69.0,24.0,20.0,66.0,25.0,24.0,20.0,66.0,24.0,20.0,9.41,9.63,9.89,9.71,10.0,10.0,10.0,9.85,9.38
10:MHSSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181073,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,24.0,24.0,20.0,66.0,23.0,19.0,61.0,23.0,22.0,16.0,62.0,23.0,19.0,8.22,8.07,9.08,8.71,9.56,9.36,8.44,8.77,8.52
10:MHSSCE,ELECTRONICS ENGINEERING,50280057,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,70.0,24.0,24.0,20.0,71.0,24.0,19.0,70.0,25.0,24.0,20.0,76.0,24.0,20.0,9.11,9.52,9.85,9.86,10.0,9.85,9.41,9.5,9.4
10:MHSSCE,INFORMATION TECHNOLOGY ENGINEERING,51280070,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,67.0,24.0,24.0,20.0,66.0,24.0,20.0,65.0,39.0,24.0,20.0,66.0,42.0,20.0,8.96,9.3,9.64,9.71,10.0,10.0,9.56,9.23,9.35
10:MHSSCE,MECHANICAL,53280073,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,68.0,24.0,24.0,18.0,64.0,24.0,20.0,73.0,24.0,24.0,20.0,69.0,24.0,20.0,9.69,9.96,9.83,9.61,9.37,9.86,9.85,9.48,9.36
116:CSM INST,CIVIL,43280088,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,44.0,24.0,24.0,18.0,54.0,24.0,18.0,55.0,24.0,24.0,19.0,60.0,24.0,17.0,6.43,7.26,7.93,7.85,8.0,8.0,8.52,8.67,7.83
116:CSM INST,COMPUTER ENGINEERING,7181228,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,54.0,24.0,24.0,18.0,49.0,23.0,18.0,50.0,23.0,24.0,18.0,54.0,24.0,19.0,6.48,6.98,6.96,7.39,7.92,8.91,8.08,8.37,7.42
116:CSM INST,MECHANICAL,53280328,MEE8024:BUSINESS,P,MEC801,MEC802,MEC803,ELECTIVEII,55.0,24.0,24.0,17.0,67.0,48.0,20.0,65.0,34.0,24.0,20.0,69.0,52.0,20.0,7.61,8.96,8.67,8.39,8.15,8.36,8.7,9.04,8.37
124:MGMCET,CIVIL,43280237,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,63.0,23.0,23.0,19.0,66.0,23.0,19.0,72.0,24.0,24.0,18.0,70.0,23.0,19.0,9.39,9.19,9.11,8.81,8.96,9.0,9.19,9.83,8.61
124:MGMCET,COMPUTER ENGINEERING,45280353,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,24.0,24.0,19.0,72.0,23.0,20.0,65.0,24.0,24.0,20.0,68.0,51.0,20.0,9.59,9.41,8.64,8.75,8.71,9.17,9.64,9.41,8.59
124:MGMCET,ELECTRICAL ENGINEERING,47280073,EEE802:ELECTRIC,P,EEC801,EEC802,EEC803,ELECTIVEII,62.0,23.0,0.0,19.0,64.0,24.0,19.0,63.0,23.0,0.0,19.0,64.0,24.0,20.0,8.3,9.15,9.26,9.61,9.19,9.32,9.07,9.08,8.79
124:MGMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181395,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,22.0,23.0,16.0,65.0,49.0,19.0,62.0,35.0,22.0,18.0,59.0,33.0,18.0,7.33,7.91,7.96,7.71,8.3,8.32,8.37,8.88,7.88
124:MGMCET,INFORMATION TECHNOLOGY ENGINEERING,51280301,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,67.0,23.0,23.0,19.0,71.0,24.0,19.0,61.0,22.0,23.0,17.0,63.0,22.0,17.0,7.78,8.59,8.07,8.89,8.81,9.04,9.11,8.92,8.4
124:MGMCET,MECHANICAL,53280491,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,66.0,24.0,24.0,20.0,66.0,56.0,19.0,76.0,38.0,24.0,19.0,72.0,47.0,20.0,9.17,9.56,9.42,9.07,8.78,9.18,9.04,9.56,8.84
126:SAKEC,COMPUTER ENGINEERING,45280569,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,22.0,22.0,20.0,70.0,24.0,20.0,64.0,40.0,24.0,20.0,71.0,35.0,20.0,9.63,9.78,10.0,10.0,10.0,10.0,9.84,9.56,9.61
126:SAKEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181476,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,24.0,23.0,18.0,72.0,24.0,20.0,61.0,24.0,24.0,19.0,63.0,24.0,20.0,9.61,8.63,8.77,9.71,9.56,9.5,8.85,9.62,8.81
126:SAKEC,ELECTRONICS ENGINEERING,50280251,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,72.0,24.0,24.0,20.0,74.0,24.0,20.0,72.0,24.0,24.0,19.0,65.0,25.0,20.0,8.81,8.56,8.92,9.82,9.86,9.7,8.81,9.67,8.85
126:SAKEC,INFORMATION TECHNOLOGY ENGINEERING,51280458,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,25.0,20.0,67.0,24.0,19.0,61.0,24.0,25.0,20.0,67.0,24.0,20.0,9.0,9.09,9.75,9.75,9.69,9.84,9.7,9.69,9.21
174:RAIT,COMPUTER ENGINEERING,45280798,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,70.0,24.0,24.0,20.0,71.0,24.0,20.0,68.0,24.0,24.0,20.0,72.0,24.0,20.0,9.7,10.0,10.0,10.0,10.0,10.0,10.0,9.7,9.67
174:RAIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181786,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,71.0,24.0,24.0,19.0,72.0,24.0,20.0,72.0,24.0,24.0,20.0,68.0,32.0,19.0,9.11,9.19,9.85,10.0,10.0,9.86,9.26,9.69,9.36
174:RAIT,ELECTRONICS ENGINEERING,50280557,EXC8044:BIOMEDICAL,P,EXC801,EXC802,EXC803,ELECTIVEII,77.0,24.0,23.0,20.0,73.0,23.0,20.0,68.0,24.0,24.0,20.0,74.0,24.0,20.0,9.07,9.7,9.69,10.0,9.71,10.0,9.26,10.0,9.36
174:RAIT,INFORMATION TECHNOLOGY ENGINEERING,51280613,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,71.0,24.0,20.0,68.0,24.0,23.0,19.0,67.0,24.0,20.0,9.44,9.7,9.79,9.86,10.0,9.52,9.52,9.85,9.51
174:RAIT,INSTRUMENTATION ENGINEERING,52280232,ISE8042:POWER,P,ISC801,ISC802,ISC803,ELECTIVEII,78.0,23.0,22.0,20.0,70.0,23.0,19.0,70.0,24.0,23.0,18.0,67.0,24.0,20.0,9.04,9.54,9.7,10.0,10.0,10.0,9.57,9.69,9.26
17:BVCE,COMPUTER ENGINEERING,45280143,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,72.0,24.0,24.0,20.0,77.0,24.0,20.0,68.0,24.0,24.0,20.0,62.0,24.0,20.0,9.56,9.74,9.57,9.5,9.67,9.46,9.68,9.41,9.07
17:BVCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181230,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,70.0,23.0,22.0,19.0,69.0,24.0,20.0,68.0,42.0,24.0,19.0,68.0,52.0,19.0,8.56,8.43,9.23,9.68,9.26,9.43,9.41,9.69,8.77
17:BVCE,INFORMATION TECHNOLOGY ENGINEERING,51280151,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,66.0,24.0,23.0,20.0,66.0,24.0,18.0,60.0,42.0,24.0,20.0,67.0,44.0,20.0,8.74,8.81,8.89,8.82,9.42,8.88,9.22,9.38,8.5
17:BVCE,INSTRUMENTATION ENGINEERING,52280073,ISE8042:POWER,P,ISC801,ISC802,ISC803,ELECTIVEII,77.0,24.0,24.0,20.0,71.0,24.0,18.0,70.0,23.0,24.0,20.0,61.0,23.0,20.0,8.96,9.19,9.85,9.7,9.86,10.0,9.43,9.69,9.48
17:BVCE,MECHANICAL,53285967,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,67.0,24.0,23.0,19.0,72.0,56.0,20.0,72.0,41.0,23.0,20.0,73.0,48.0,20.0,9.59,10.0,10.0,10.0,10.0,9.79,9.56,9.76,9.59
237:TEC,COMPUTER ENGINEERING,45280969,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,74.0,24.0,24.0,20.0,72.0,25.0,20.0,70.0,25.0,24.0,20.0,68.0,24.0,20.0,9.85,9.48,10.0,9.86,9.83,10.0,9.64,10.0,9.41
237:TEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181900,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,24.0,24.0,19.0,67.0,23.0,17.0,70.0,25.0,23.0,20.0,59.0,32.0,19.0,9.33,8.89,8.42,8.86,8.67,8.89,8.56,9.35,8.38
237:TEC,ELECTRONICS ENGINEERING,50280635,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,73.0,23.0,23.0,18.0,68.0,25.0,18.0,73.0,23.0,24.0,18.0,68.0,41.0,16.0,8.78,9.78,8.92,9.68,8.79,9.26,8.96,8.83,8.52
237:TEC,INFORMATION TECHNOLOGY ENGINEERING,51280702,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,70.0,24.0,24.0,20.0,69.0,24.0,19.0,63.0,37.0,24.0,19.0,68.0,33.0,19.0,8.96,9.78,9.18,9.18,9.35,9.52,9.3,9.5,8.67
237:TEC,MECHANICAL,53280556,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,66.0,23.0,23.0,19.0,66.0,24.0,20.0,68.0,24.0,24.0,20.0,71.0,24.0,20.0,9.56,9.85,9.92,9.32,9.22,9.32,9.19,9.56,9.12
238:TSEC,COMPUTER ENGINEERING,45281125,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,72.0,24.0,24.0,20.0,72.0,24.0,18.0,68.0,23.0,24.0,20.0,74.0,23.0,20.0,9.67,9.78,10.0,10.0,9.5,10.0,9.68,9.85,9.53
238:TSEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181971,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,24.0,24.0,20.0,68.0,22.0,20.0,67.0,25.0,24.0,20.0,62.0,24.0,20.0,9.67,8.89,10.0,10.0,9.85,10.0,9.26,9.35,9.46
238:TSEC,INFORMATION TECHNOLOGY ENGINEERING,51280863,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,69.0,24.0,24.0,20.0,70.0,24.0,20.0,71.0,24.0,24.0,20.0,75.0,24.0,20.0,9.56,9.52,10.0,9.71,9.77,9.88,9.26,9.62,9.37
356:PVPPCE,COMPUTER ENGINEERING,45281251,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,24.0,24.0,19.0,69.0,24.0,20.0,62.0,24.0,24.0,20.0,68.0,24.0,19.0,9.59,9.22,10.0,9.71,9.33,10.0,9.84,9.7,9.47
356:PVPPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182030,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,63.0,23.0,23.0,19.0,68.0,24.0,17.0,68.0,24.0,24.0,20.0,55.0,23.0,19.0,8.04,8.26,9.31,10.0,9.26,9.14,8.81,9.69,8.9
356:PVPPCE,ELECTRONICS ENGINEERING,50280697,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,71.0,24.0,25.0,20.0,70.0,24.0,20.0,69.0,24.0,24.0,18.0,75.0,23.0,18.0,8.85,8.67,9.46,9.57,9.36,9.85,9.04,9.83,8.87
356:PVPPCE,INFORMATION TECHNOLOGY ENGINEERING,51280983,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,71.0,23.0,23.0,19.0,78.0,24.0,17.0,63.0,24.0,24.0,20.0,65.0,42.0,20.0,8.07,8.7,9.93,9.64,9.27,9.68,9.37,9.38,8.95
366:VESIT,COMPUTER ENGINEERING,45281483,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,74.0,25.0,24.0,20.0,75.0,25.0,20.0,70.0,25.0,24.0,20.0,75.0,25.0,20.0,9.78,9.91,10.0,10.0,10.0,10.0,9.84,10.0,9.8
366:VESIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182249,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,73.0,24.0,24.0,20.0,70.0,24.0,20.0,69.0,24.0,24.0,20.0,67.0,24.0,20.0,9.78,9.56,10.0,10.0,10.0,10.0,9.56,9.85,9.67
366:VESIT,ELECTRONICS ENGINEERING,50280854,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,77.0,24.0,24.0,20.0,74.0,25.0,20.0,76.0,32.0,24.0,20.0,73.0,32.0,20.0,9.56,9.56,10.0,10.0,10.0,10.0,9.56,10.0,9.51
366:VESIT,INFORMATION TECHNOLOGY ENGINEERING,51281063,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,73.0,23.0,24.0,18.0,73.0,24.0,20.0,69.0,23.0,23.0,20.0,71.0,62.0,20.0,9.85,9.93,10.0,10.0,10.0,10.0,9.74,10.0,9.78
366:VESIT,INSTRUMENTATION ENGINEERING,52280307,ISE8042:POWER,P,ISC801,ISC802,ISC803,ELECTIVEII,75.0,24.0,24.0,20.0,69.0,24.0,20.0,71.0,23.0,23.0,19.0,64.0,24.0,20.0,9.44,9.41,10.0,10.0,10.0,9.68,9.57,9.69,9.48
368:WIECT,COMPUTER ENGINEERING,45281556,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,24.0,24.0,18.0,68.0,24.0,19.0,63.0,21.0,24.0,17.0,63.0,32.0,19.0,9.19,9.67,9.57,9.29,9.79,9.29,9.2,9.19,9.23
